# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (275, 1.3150066), (283, 1.2461213), (70*, 1.2338202), (14, 1.1974379), (83, 1.1642936), (268, 1.1038462), (137, 1.066821), (216, 0.9929408), (100, 0.9108479), (124, 0.8790612)
314: (125*, 4.5155783), (411*, 3.6171834), (215*, 3.3778505), (88*, 3.2275765), (28*, 3.2206302), (147*, 3.1117487), (739*, 3.0701566), (471, 2.9261065), (451, 2.873834), (87, 2.854289)
136: (50, 2.5399387), (285, 2.1776218), (181, 1.9731857), (1, 1.6809329), (111, 1.5926551), (7, 1.5510808), (508, 1.5454177), (300, 1.5378642), (25, 1.5302657), (471, 1.5273485)
179: (272*, 2.3774433), (286, 2.3461676), (269*, 2.293596), (328, 2.244515), (294, 1.9404236), (268, 1.7868271), (326, 1.7830873), (748, 1.737933), (332, 1.6752554), (327, 1.5864385)
4: (313, 2.4137044), (286, 1.9407926), (302, 1.9271429), (333, 1.7071539), (272, 1.6528844), (269, 1.6185261), (268, 1.4182515), (326, 1.3981572), (748, 1.3801017), (315, 1.3572892)
304: (258, 1.7191334), (294*, 1.4890807), (748, 1.2785199), (302, 1.1936219), (333, 1.1704416), (272, 1.1680623), (269, 1.0872278), (326, 1.035141), (245, 1.0294985), (50, 0.9820066)
3: (313, 2.1722353), (288*, 1.8531793), (286, 1.696456), (333*, 1.6378691), (269, 1.5541168), (294*, 1.4552225), (315, 1.4465902), (307*, 1.398723), (268*, 1.3931212), (326*, 1.3926316)
227: (100*, 3.124104), (276*, 2.3356733), (237, 2.151734), (151, 1.8609562), (111, 1.8512638), (1, 1.8330965), (508, 1.8085719), (275, 1.7975968), (257, 1.7626823), (405*, 1.691766)
252: (50, 1.7247198), (237, 1.6531755), (258, 1.5080283), (15, 1.4363785), (285, 1.4275311), (151, 1.4266049), (181, 1.4243829), (127, 1.3463945), (25, 1.3364663), (137, 1.3095508)
212: (258, 0.9398215), (98, 0.8798004), (313, 0.86448085), (302, 0.84938467), (318*, 0.83981836), (100, 0.8066616), (9, 0.7542509), (357, 0.7398229), (197*, 0.691), (56, 0.6842452)
310: (50*, 1.5489007), (1, 1.1963164), (100, 1.1190152), (121, 1.0827917), (283, 1.04449), (25, 0.9753398), (151, 0.9753094), (117, 0.96970063), (405, 0.9101752), (285, 0.8918265)
35: (313, 1.7897308), (300*, 1.7834772), (288, 1.4500558), (302, 1.4004856), (294, 1.3119216), (286, 1.2622235), (272, 1.2173063), (307, 1.1516267), (323, 1.1013081), (269, 1.0448326)
147: (258*, 2.0202954), (300, 1.9634502), (272, 1.9125867), (315, 1.6481531), (328, 1.6452597), (301*, 1.4338183), (307, 1.3579185), (316, 1.3553816), (333, 1.3435252), (268, 1.3339384)
105: (300, 2.1381876), (302*, 2.0945482), (286*, 2.0332189), (328, 1.7664163), (315, 1.505622), (294, 1.4988275), (268*, 1.4350848), (326, 1.383541), (301, 1.3581111), (332, 1.2338123)
34: (313, 1.4990065), (300, 1.3162682), (302, 1.301001), (286*, 1.2940801), (258, 1.2867625), (328, 1.142114), (269, 1.0933236), (272, 1.084919), (333, 1.0051925), (315, 0.93363065)
71: (127, 1.7154936), (7, 1.604644), (1, 1.4599776), (56*, 1.3856288), (286*, 1.3222799), (275, 1.3202207), (174*, 1.2816981), (258, 1.2551996), (9, 1.2542455), (137, 1.2276498)
51: (174, 1.6739622), (168, 1.2444917), (1, 1.1916567), (204, 1.1668148), (79, 1.1013547), (22, 1.0874928), (195, 1.0569931), (56, 1.016273), (98, 1.0057212), (69, 1.0037895)
204: (313, 2.5982766), (272, 2.1413896), (328, 1.6795646), (268*, 1.6266012), (333*, 1.5288185), (690, 1.4262778), (294, 1.3612036), (307, 1.3240373), (327, 1.3192782), (750, 1.3130374)
315: (56*, 3.2956376), (98*, 2.494246), (182, 2.4898226), (64, 2.2342103), (174, 2.1949065), (302*, 2.1748495), (357, 2.1583045), (179, 2.0953948), (50, 2.0342355), (474, 2.0080855)
31: (302*, 1.3654057), (134, 1.0132676), (603, 1.0001369), (657, 0.98463106), (514*, 0.9508374), (272, 0.94503355), (23, 0.9430888), (654, 0.93377787), (479, 0.88215226), (480, 0.87476015)
316: (191*, 2.4012477), (216, 2.0138674), (86, 1.9379553), (70, 1.8914206), (258, 1.8875933), (196, 1.7738637), (660, 1.7270955), (215, 1.6606902), (135, 1.659511), (56, 1.6585995)
103: (1, 1.9813186), (117*, 1.6670043), (174, 1.6015147), (100, 1.5693533), (127*, 1.4542142), (237, 1.3856697), (172, 1.374668), (258, 1.3629535), (7, 1.2415632), (151, 1.2163235)
318: (216*, 3.3592663), (496, 3.0056527), (237*, 2.8514242), (28, 2.779546), (97, 2.727238), (202, 2.6874287), (191*, 2.6337297), (22, 2.56558), (111, 2.5277143), (173, 2.5112746)
30: (300, 2.3899841), (258*, 2.3489451), (50*, 2.0190787), (269, 1.8319104), (272, 1.724338), (302, 1.6660235), (328, 1.6187199), (748, 1.4656117), (172*, 1.305248), (288, 1.2831861)
120: (237*, 2.0386677), (100, 1.9097068), (471, 1.6578393), (222, 1.6129752), (181, 1.5848217), (1*, 1.5677633), (111, 1.3718532), (275, 1.3606218), (151, 1.3528095), (7, 1.3457005)
46: (258, 2.573671), (313*, 2.4432633), (302, 1.8752942), (269, 1.6576099), (272, 1.4827759), (323, 1.3680028), (326, 1.3472693), (271, 1.3258479), (268, 1.2155888), (301, 1.1979809)
289: (1*, 1.254826), (50, 1.1443484), (237, 1.1154906), (118, 1.103275), (181, 1.086319), (257, 1.0816807), (151*, 1.0074773), (100, 0.9807766), (597, 0.93735677), (25, 0.9350347)
209: (100, 1.4972677), (258*, 1.413532), (222, 1.173534), (286*, 1.1665041), (275, 1.147398), (257, 1.0757014), (7, 1.0686066), (300, 0.9646976), (151, 0.9206438), (475, 0.9177694)
261: (313, 1.8846334), (328, 1.7221516), (258, 1.709769), (288*, 1.6515732), (333, 1.4045848), (323, 1.3022016), (272, 1.2574922), (286, 1.231206), (302, 1.2266665), (307, 1.1757581)
88: (313*, 1.70248), (269, 1.3746845), (258, 1.3693392), (272, 1.3289587), (328, 1.2005633), (333, 1.0244157), (288, 0.9695539), (690*, 0.95987624), (307, 0.95086306), (294, 0.93458736)
9: (313, 0.7970902), (300, 0.762439), (302, 0.7277783), (288, 0.7218469), (258, 0.71498126), (269, 0.7084449), (272, 0.59401894), (268, 0.58237803), (100, 0.56654614), (333, 0.54877526)
247: (50*, 1.8345039), (313, 1.369256), (286, 1.2594295), (1*, 1.2496073), (294, 1.1606681), (100*, 1.0093944), (288, 0.99685824), (748, 0.9525239), (257*, 0.9305088), (275, 0.92384046)
321: (199*, 2.998018), (427, 2.9863026), (127*, 2.8031943), (482, 2.7648115), (174*, 2.598251), (285, 2.4814448), (515*, 2.4320025), (185, 2.3931315), (462*, 2.2351742), (661, 2.2323675)
266: (258, 1.3891741), (137, 1.3594964), (269, 1.287612), (15, 1.1683798), (475, 1.1469753), (127, 1.093334), (111, 1.0905713), (50, 0.98616064), (116, 0.97618073), (13, 0.95771897)
74: (286, 2.8324928), (313*, 2.7199306), (300*, 2.6984153), (269, 2.0464437), (100*, 1.7061638), (748, 1.6276166), (340*, 1.4731117), (289, 1.4623979), (323, 1.4447178), (327, 1.4296666)
238: (50, 1.6934793), (15, 1.6425905), (1, 1.6408765), (117, 1.6157167), (100, 1.4043266), (222, 1.4002045), (300*, 1.3248528), (742, 1.2741971), (25, 1.2663804), (275, 1.2516624)
319: (300, 2.0207846), (272, 1.9570951), (286, 1.8605647), (258, 1.8424613), (328, 1.7250102), (315, 1.6742378), (288, 1.5306609), (326, 1.3742573), (301*, 1.3713222), (294, 1.3509203)
323: (127*, 3.2344794), (12, 2.64547), (181*, 2.6250648), (98*, 2.5934253), (1, 2.4872963), (276, 2.374995), (237, 2.3713977), (64*, 2.268493), (174, 2.225308), (302, 2.039285)
67: (1*, 1.7296008), (742, 1.7031097), (100, 1.6787905), (118, 1.6707182), (237, 1.6703218), (222, 1.5356884), (50, 1.5234256), (257, 1.4525957), (181, 1.403601), (597, 1.3917713)
211: (50, 1.6669708), (174, 1.1892585), (258, 1.142817), (121, 1.0310235), (100, 1.0076975), (515, 1.0064483), (313, 0.97995794), (98, 0.9784257), (511, 0.9647196), (237, 0.9386774)
98: (603, 0.6917265), (134, 0.6526994), (480, 0.6339819), (483, 0.62128574), (705, 0.6195867), (197, 0.61705965), (654, 0.6049721), (482, 0.5810562), (479, 0.5791683), (194*, 0.57662565)
12: (64, 2.8573594), (22, 2.7689223), (174*, 2.6611452), (357, 2.5065534), (423, 2.2966533), (56, 2.2089543), (79, 2.097298), (237, 2.0054934), (210, 1.9963357), (173, 1.9407921)
40: (313, 2.349258), (302*, 2.1263103), (286*, 1.8874487), (288, 1.5632359), (315, 1.5478166), (307, 1.402823), (294*, 1.3924035), (326, 1.3624352), (748, 1.355626), (301, 1.3405607)
258: (258*, 2.585979), (302, 2.3444421), (272*, 2.1418595), (269, 2.0579927), (294*, 1.8957546), (307, 1.7327888), (301, 1.5473939), (245, 1.5150352), (316, 1.4609338), (750, 1.4463161)
228: (286*, 1.286922), (302, 1.2500148), (269, 1.16878), (300, 1.1585435), (258, 1.1425114), (315, 0.90243316), (328, 0.8626539), (268, 0.8366028), (294, 0.8211326), (333, 0.80589604)
325: (50*, 3.4264667), (603, 3.2323318), (514*, 2.6993792), (89, 2.6482837), (479, 2.609614), (427, 2.5997155), (657, 2.4627838), (197*, 2.4436936), (7, 2.4068224), (484*, 2.3896403)
320: (195*, 3.1917903), (144, 2.8606038), (222, 2.7983425), (22*, 2.7632632), (273, 2.7368128), (181, 2.7116077), (12, 2.6644018), (2*, 2.3738258), (1016, 2.3727844), (230, 2.3407352)
326: (204*, 3.2931976), (96*, 3.1841455), (187*, 3.0501332), (427*, 2.9974756), (265*, 2.8996525), (69*, 2.7637918), (98*, 2.7135699), (191, 2.712001), (654*, 2.6484096), (482, 2.6444137)
327: (173*, 3.8575237), (175*, 3.5817864), (7*, 3.5735488), (42*, 3.459265), (318*, 3.4131534), (174*, 3.3480964), (64*, 3.1966634), (288*, 3.098487), (135, 2.9739516), (508*, 2.913628)
183: (89, 1.6523495), (117, 1.5246142), (183, 1.44745), (385, 1.438237), (195, 1.4327195), (172, 1.382439), (118, 1.3478993), (174, 1.3116312), (79, 1.2872328), (403, 1.2769064)
328: (22*, 4.832063), (98*, 4.591569), (651*, 3.932454), (117*, 3.826799), (174, 3.690527), (286*, 3.6161764), (193, 3.5923283), (322*, 3.2731109), (180*, 3.1486986), (528*, 2.9119022)
322: (127*, 2.4612267), (56, 2.0333178), (187, 1.9648329), (98, 1.8246773), (100, 1.8018084), (302*, 1.7875366), (134, 1.7775172), (357, 1.759957), (64*, 1.6812261), (654*, 1.6060436)
330: (173, 4.09944), (196, 3.8104146), (97*, 3.6138272), (22*, 3.591391), (191, 3.5391657), (402, 3.5281754), (660*, 3.0746453), (125, 3.0480096), (655, 3.041727), (294, 2.9841397)
27: (7, 1.5610192), (117, 1.3746685), (237, 1.3348998), (127, 1.3158695), (276, 1.2718419), (258, 1.2300215), (181, 1.219739), (1, 1.2032316), (405, 1.1808971), (222, 1.1756856)
331: (56, 1.7810383), (318, 1.7523896), (12, 1.6256107), (98, 1.5810459), (269*, 1.5667145), (357, 1.4856414), (268*, 1.4709076), (9, 1.4301405), (197, 1.4187405), (127, 1.408277)
332: (117*, 5.9165583), (127*, 4.577351), (237*, 4.096278), (161, 3.5904279), (181*, 3.490144), (183, 3.4218624), (176, 3.254757), (174*, 3.0758553), (144*, 3.0706613), (591, 3.0019794)
329: (181*, 2.1831045), (328, 1.9372122), (9, 1.856419), (56, 1.8217528), (237, 1.703101), (268, 1.6749259), (318, 1.6608495), (748, 1.6490458), (315, 1.5826024), (64, 1.5383713)
86: (313, 1.7859632), (286*, 1.5815142), (300*, 1.4638146), (302, 1.4261142), (328*, 1.2182786), (272, 1.1772914), (333, 1.0464034), (268, 1.0158079), (315, 1.0157878), (301, 1.0057327)
139: (286*, 1.4441607), (258, 1.1796316), (276, 1.1742145), (9, 1.1142354), (7, 1.0968393), (269, 1.0671716), (124, 0.98968834), (313, 0.9824583), (285, 0.9775821), (50, 0.91619766)
300: (300*, 0.7559424), (333, 0.66567874), (313, 0.6097544), (258, 0.57699746), (268, 0.55302405), (748, 0.53032917), (302, 0.50892586), (50, 0.5082363), (1, 0.49427974), (323, 0.46788472)
163: (313, 1.6168971), (286*, 1.5310111), (302, 1.4043629), (294, 1.1232836), (288*, 1.0571499), (315, 1.0487777), (69, 1.0383568), (328, 1.0133283), (333, 0.9795254), (22, 0.9737919)
333: (50, 1.5232968), (181, 1.1571066), (318, 1.1178255), (172, 1.0456268), (313, 1.0329508), (22, 1.0220042), (69, 1.0001183), (286, 0.9988326), (64, 0.99435973), (56, 0.95742834)
334: (258*, 4.8239055), (137*, 4.042856), (179*, 3.6172204), (9*, 3.6039665), (191*, 3.5453923), (283*, 3.1780577), (12*, 3.1129906), (1, 2.9762664), (13*, 2.9520683), (474*, 2.9491718)
39: (258*, 1.8985636), (286, 1.8809559), (272*, 1.7554274), (328, 1.6255832), (315*, 1.484253), (294*, 1.3624694), (268, 1.3599881), (326, 1.2614495), (690, 1.2385155), (340, 1.2041372)
324: (313, 3.9295137), (302, 3.1093204), (269, 2.8492842), (333, 2.8479092), (100, 2.8248534), (181, 2.6023355), (272, 2.56081), (237, 2.2793312), (245, 2.2343924), (7, 2.216393)
132: (475, 1.0920254), (7, 1.0260156), (181, 0.9562555), (14, 0.95432734), (276, 0.9398991), (9, 0.920364), (515, 0.82320994), (1, 0.7656482), (483, 0.70936066), (474, 0.7073583)
336: (246, 2.1274116), (95, 2.124271), (150, 2.1063008), (168*, 1.9703765), (8, 1.9298786), (249, 1.9156684), (24, 1.8461223), (1016, 1.8243526), (274, 1.8119073), (248, 1.7802196)
335: (302, 1.9798714), (286, 1.8769648), (294, 1.6904104), (272, 1.6732607), (326, 1.4673847), (307*, 1.4657199), (315, 1.4101623), (268, 1.322519), (301, 1.3099082), (332, 1.2850015)
169: (174*, 1.6681099), (313, 1.514537), (294, 1.3992734), (511, 1.3826307), (286, 1.3015763), (222, 1.2694175), (194, 1.2596387), (1, 1.2521075), (748, 1.2382274), (515, 1.2249901)
338: (191, 2.2496932), (50, 2.1918795), (427*, 2.0476632), (14, 1.9451841), (285, 1.9020054), (435*, 1.8765337), (209, 1.8555818), (705, 1.8498768), (462*, 1.818074), (174*, 1.8153082)
339: (185*, 5.073198), (179*, 4.797117), (180*, 4.4258904), (318, 4.1082), (7*, 4.080725), (427*, 4.0195456), (64*, 3.9851916), (172, 3.8001533), (514*, 3.6759698), (443, 3.3973927)
309: (313, 1.7603494), (300*, 1.515818), (302, 1.326757), (288, 1.3104353), (269, 1.2741067), (328, 1.2497094), (272, 1.0568883), (294, 0.9693505), (307, 0.9680405), (323, 0.9392433)
342: (276*, 3.6202674), (268, 3.5159686), (150*, 3.044046), (318, 2.8245826), (93*, 2.7286067), (42*, 2.704858), (12*, 2.6733084), (1, 2.6689265), (285, 2.610892), (23*, 2.5883763)
340: (496, 2.1146166), (69, 1.997274), (419, 1.7449533), (28, 1.738478), (132, 1.6786879), (172*, 1.6595333), (210, 1.6045638), (121, 1.5901393), (173*, 1.5826793), (133, 1.5455474)
317: (258, 1.8769505), (328*, 1.6609931), (302, 1.5753065), (286, 1.5034838), (294, 1.4969614), (333, 1.4641588), (272, 1.3583246), (307, 1.2645528), (269, 1.2068636), (315, 1.1390839)
341: (313, 1.0974201), (300, 1.0597351), (333, 0.9705288), (302, 0.96617633), (328, 0.93317103), (258, 0.90450716), (272, 0.81849676), (268, 0.7890035), (326, 0.7833181), (307, 0.7674381)
343: (216, 4.1990557), (70, 4.0605946), (137*, 4.01276), (173, 3.8219414), (69*, 3.788516), (172, 3.735508), (183, 3.5873957), (14, 3.5484989), (204, 3.5033479), (7*, 3.4182386)
344: (285*, 3.6205986), (257, 3.4357142), (258*, 3.296129), (313*, 2.9709167), (116, 2.9458315), (318, 2.6815398), (204*, 2.6619644), (15, 2.605937), (56, 2.581178), (121*, 2.577934)
345: (275, 4.3487034), (70*, 3.869774), (276, 3.8478227), (69*, 3.5156186), (64*, 3.397851), (591, 3.077157), (1*, 3.0375917), (125*, 3.0270011), (83, 2.8695068), (531, 2.8420863)
346: (187*, 3.4993238), (226*, 3.4767802), (385*, 3.426251), (568, 3.3897307), (684*, 3.3592372), (651, 3.2555277), (228, 3.0572553), (230, 3.0544097), (82, 3.0333338), (403*, 3.0076678)
347: (127*, 4.4930625), (64, 4.3693595), (22*, 4.081041), (121*, 3.9583158), (100*, 3.9058053), (172*, 3.4918268), (144*, 3.4506924), (69*, 3.1714451), (161, 3.0585904), (210*, 2.9586866)
273: (302, 2.1491263), (269, 2.0058289), (272*, 1.8624884), (300, 1.6677251), (258, 1.5493696), (301, 1.391159), (333, 1.2802222), (751, 1.1747457), (332, 1.1654183), (750, 1.1524625)
55: (222, 1.6113477), (172, 1.4148299), (1, 1.4127253), (127, 1.2058659), (195, 1.199331), (96, 1.1931705), (405*, 1.1113427), (176, 1.0884588), (258, 1.0870558), (210, 1.0838326)
349: (117, 1.7564114), (7, 1.5849273), (405, 1.5587721), (742, 1.5576663), (111, 1.5552384), (282, 1.5299015), (151, 1.4776299), (275, 1.3824846), (127, 1.3762256), (1, 1.2882806)
348: (121*, 2.9118698), (125, 2.6009858), (405*, 2.5270102), (1*, 2.2965376), (282, 2.2874238), (471, 2.040546), (276*, 1.8936714), (597, 1.7859648), (222, 1.7831333), (294*, 1.7489537)
354: (213*, 4.0274315), (170*, 3.8072035), (124*, 3.5447361), (514, 3.4669845), (582*, 3.4328384), (175*, 3.175365), (408, 3.0505068), (179, 2.8876436), (154*, 2.8199089), (488, 2.753934)
351: (313*, 3.158677), (258*, 2.6752455), (302, 2.5020518), (286*, 2.3171506), (272, 2.2236278), (333, 2.1024814), (294, 2.0385213), (326*, 2.037598), (269, 1.9882054), (315, 1.9011933)
358: (286, 1.1565114), (582*, 0.90268964), (269, 0.79602545), (275, 0.7877881), (100, 0.7810185), (191, 0.73872286), (86, 0.7365645), (14, 0.7288188), (137, 0.7282963), (190, 0.7027939)
352: (22, 2.3533008), (127, 2.3015957), (181*, 2.0702538), (64, 2.045807), (168, 1.956658), (187, 1.8636224), (173*, 1.8162532), (188, 1.6810756), (357, 1.6336886), (204, 1.6287992)
360: (14*, 2.9914029), (9, 2.8902807), (300, 2.6047633), (318, 2.5888135), (98, 2.450792), (64*, 2.3816571), (313, 2.360156), (117, 2.3152394), (191*, 2.1974), (89, 2.163206)
363: (172*, 3.7814555), (50*, 3.5218709), (176*, 3.4502554), (175, 3.1822617), (181*, 2.9226093), (433*, 2.907173), (209, 2.8484724), (268, 2.8440473), (230*, 2.724005), (475, 2.6614792)
355: (313, 1.9765749), (258, 1.9571173), (302, 1.5975163), (328*, 1.4734669), (333, 1.411561), (269, 1.3887496), (294, 1.3175942), (272, 1.2533764), (268, 1.2416857), (326, 1.1982821)
362: (313*, 2.1227572), (272, 1.6861364), (258*, 1.6476552), (286, 1.5820571), (294*, 1.5194383), (269, 1.4167379), (315, 1.410766), (326, 1.3831888), (307, 1.3612548), (301, 1.1668762)
357: (117*, 3.6981351), (15, 2.9349425), (100, 2.8360152), (282, 2.7706373), (25, 2.7110858), (222*, 2.6374803), (257, 2.6222315), (597*, 2.5933907), (151*, 2.3944175), (276, 2.2320032)
356: (302, 2.562616), (258*, 2.3469265), (269, 2.0648525), (332, 1.6552942), (690, 1.636018), (301, 1.5929152), (751, 1.5410697), (323, 1.4895067), (327, 1.4882151), (245, 1.471032)
361: (137, 2.4276044), (191, 2.4009728), (286*, 2.3306253), (483, 2.3299124), (70*, 2.2814202), (83*, 2.2441795), (238*, 2.2418442), (209, 2.1236556), (462, 2.1210544), (318, 2.1104648)
365: (286, 2.4368134), (313, 1.8902712), (475, 1.8253872), (300, 1.8167077), (276*, 1.7979597), (50, 1.7563875), (9, 1.7319715), (257, 1.7043709), (268*, 1.6515079), (111, 1.638245)
350: (172*, 2.4720895), (135, 2.360133), (357, 2.283279), (474, 2.279333), (56, 2.1046731), (100, 2.0222452), (176*, 1.9779215), (134, 1.9050454), (496, 1.8516145), (194, 1.8200785)
367: (185*, 2.418812), (447, 2.2205658), (164*, 2.204675), (475, 2.0675519), (271, 2.0364187), (135, 1.8801311), (156, 1.7866317), (323, 1.7443868), (286, 1.7125517), (214, 1.7001746)
368: (183*, 1.7873507), (200, 1.7614355), (258, 1.6568025), (185, 1.3791686), (176, 1.320924), (222, 1.3048239), (475, 1.2356259), (135, 1.2050457), (179, 1.1750839), (156, 1.1143968)
371: (172, 2.1923513), (195, 2.0599449), (64*, 2.0314822), (56, 1.9912815), (96, 1.9659622), (69*, 1.8977063), (357*, 1.789445), (318, 1.7878546), (89, 1.7509679), (210*, 1.7370214)
373: (172*, 4.4734497), (216*, 4.1443973), (196*, 3.850797), (83*, 3.8325338), (732*, 3.6246066), (8, 3.4707472), (181*, 3.4240448), (153*, 3.3563297), (419, 3.2848659), (1, 3.2832844)
370: (127, 2.203136), (603*, 2.0555675), (483, 2.0065691), (474, 1.9449881), (511*, 1.8777742), (194, 1.7731113), (199*, 1.7563871), (168, 1.7511374), (435*, 1.7065116), (100*, 1.6444702)
374: (282*, 4.358321), (98*, 3.7917356), (273*, 3.675956), (96*, 3.4790354), (12*, 3.3767035), (22, 3.3443196), (11*, 3.28093), (187, 2.9010558), (31*, 2.890454), (161*, 2.8684413)
372: (185*, 2.6642034), (7*, 2.3880055), (258, 2.2825985), (333*, 2.0519097), (53*, 1.8854793), (9, 1.8768708), (324, 1.8306264), (323, 1.772956), (179, 1.7325381), (217, 1.6656148)
337: (181*, 2.4669783), (405, 1.9417918), (117, 1.9118072), (118, 1.8844703), (1, 1.844193), (7, 1.769162), (258, 1.7397228), (100, 1.4340469), (597, 1.4143478), (275, 1.3483139)
378: (70*, 4.730213), (655*, 4.1704516), (451*, 4.0843396), (423*, 3.8286552), (66*, 3.7749298), (100*, 3.7403238), (559*, 3.498119), (111*, 3.1522875), (265*, 3.099659), (121*, 3.083363)
366: (288*, 1.9424621), (218*, 1.7027596), (436*, 1.6810712), (183, 1.488369), (98*, 1.4583507), (53*, 1.2985504), (179, 1.2391967), (581, 1.117453), (214, 1.1106738), (135, 1.0653038)
377: (300, 2.0531893), (286, 1.935028), (333, 1.7972181), (302, 1.7306861), (328, 1.6685342), (50, 1.6381094), (269, 1.4105074), (326, 1.3464398), (748*, 1.3315406), (98*, 1.3164493)
375: (200, 0.69821274), (11, 0.6833405), (12, 0.67128336), (182, 0.6547218), (187, 0.61768615), (234*, 0.61583865), (98, 0.6071965), (693, 0.5828458), (219, 0.57088566), (443*, 0.5667827)
359: (50*, 2.414717), (258, 2.1706865), (222, 1.9197412), (300, 1.617733), (257, 1.5980995), (288, 1.4631582), (100, 1.373149), (294, 1.3650453), (151, 1.2962571), (117*, 1.2709166)
379: (172*, 4.048393), (483, 3.9964674), (56*, 3.8675327), (79*, 3.774415), (22, 3.7603586), (318, 3.6640587), (204*, 3.5988436), (176*, 3.486261), (603*, 3.3499851), (134, 3.328277)
380: (174*, 3.221225), (191, 3.1317322), (258*, 3.0928588), (483*, 2.8711488), (56, 2.6447177), (511, 2.4456139), (216, 2.4436004), (127, 2.3991215), (196*, 2.3817475), (100*, 2.2963636)
381: (181, 2.188829), (168, 2.123428), (151*, 2.0639226), (603, 1.9627099), (483*, 1.9233247), (496, 1.8963529), (286, 1.8763189), (208, 1.8547298), (427, 1.7645992), (197, 1.7525326)
385: (603*, 4.1837864), (514*, 4.067894), (134*, 4.04242), (475, 3.6194105), (185*, 3.4605014), (179, 3.3923278), (7, 3.1712334), (238*, 3.1261847), (124, 3.0345604), (47*, 3.0332155)
382: (181, 1.4832953), (185, 1.4606936), (288, 1.4297924), (1, 1.3324705), (179, 1.3030866), (603, 1.2689432), (200, 1.2655517), (483, 1.2243716), (427, 1.2019145), (12, 1.1955608)
387: (175*, 4.577057), (179*, 4.266283), (156*, 3.7111995), (185, 3.7067509), (234, 3.5952678), (127*, 3.5755305), (228*, 3.3469875), (154, 3.257696), (433, 3.110492), (169*, 2.9873333)
364: (313, 1.8903177), (258, 1.68235), (300, 1.669669), (272, 1.4003661), (328, 1.3283219), (333, 1.3068606), (315, 1.1495711), (301, 1.106168), (340, 1.0653788), (326, 1.0534369)
369: (258, 1.3731252), (313, 1.1645373), (269, 1.0438492), (300, 0.97562015), (222, 0.88648945), (286, 0.8665341), (302, 0.8233296), (168*, 0.8170153), (172*, 0.79829013), (748, 0.7895377)
388: (286, 2.9895046), (268, 2.142609), (748, 2.0882292), (245, 2.0839887), (271, 1.8916732), (327, 1.8734217), (272, 1.8413373), (50, 1.8322961), (332, 1.8170555), (322, 1.7638361)
386: (117*, 1.6681501), (181*, 1.4175858), (7*, 1.2598205), (100, 1.229541), (257, 1.1780733), (471, 1.0626284), (237, 1.0604173), (1, 1.0451349), (742, 1.0301831), (472, 0.9661098)
389: (134*, 4.811028), (705*, 4.776636), (659, 4.2572713), (197*, 4.0587406), (133*, 3.5438113), (178*, 3.4917939), (523, 3.3043275), (174*, 3.2551422), (318, 3.2037961), (432, 3.197389)
383: (127, 2.724519), (483*, 2.2812498), (514*, 2.2069983), (269, 2.1152306), (654*, 2.1035314), (318, 2.0486932), (191, 2.034851), (98, 2.03192), (23, 2.0125465), (427*, 1.9895782)
390: (313, 2.349309), (50, 1.9272015), (269, 1.8808964), (100*, 1.6234823), (294, 1.4571141), (288, 1.4484015), (748, 1.4299498), (222, 1.2901062), (272, 1.2500776), (245, 1.2192384)
393: (95*, 4.5788713), (117*, 4.567599), (66*, 4.526057), (88*, 4.170916), (22*, 3.8613603), (300, 3.6619132), (82*, 3.5125675), (315*, 3.4466712), (546*, 3.3957622), (67*, 3.3236294)
392: (302*, 4.2314363), (300*, 3.4873426), (603, 2.6153452), (100, 2.5357013), (315, 2.4798265), (301, 2.4258728), (748, 2.392129), (751, 2.3377678), (514, 2.303567), (333*, 2.2946124)
376: (286, 1.993292), (50, 1.6810291), (258, 1.4295357), (9, 1.4247677), (318, 1.3182553), (276, 1.2902731), (127, 1.261782), (1, 1.2507665), (313, 1.236962), (300, 1.1624024)
394: (174*, 4.402726), (181*, 4.323641), (258, 3.0708795), (95, 3.006723), (229*, 2.8938203), (405*, 2.4996068), (55, 2.4942133), (233*, 2.4367566), (11, 2.4315536), (231, 2.4026465)
391: (50*, 3.1879654), (56*, 3.0368383), (197*, 2.9668806), (23*, 2.956474), (69*, 2.9315352), (185, 2.9115276), (523, 2.61904), (22*, 2.6030078), (135, 2.5476086), (192, 2.5441914)
398: (204*, 4.2033486), (483*, 3.9746962), (318, 3.9357123), (191*, 3.456961), (22, 3.3865166), (210, 3.3740046), (98, 3.2371504), (1*, 3.1885183), (143, 3.1663337), (511, 3.1583486)
397: (174*, 3.0963075), (100*, 2.7922633), (603, 2.7517767), (98, 2.6803021), (187, 2.6453521), (427, 2.3119783), (480*, 2.2573924), (514, 2.2352512), (185, 2.2294908), (168, 2.2143888)
399: (64*, 2.9355755), (71*, 2.9163349), (393*, 2.9010866), (200, 2.8631628), (216, 2.8354561), (215*, 2.8280313), (218*, 2.8157547), (559*, 2.73722), (88, 2.6278825), (82*, 2.5391233)
396: (471*, 1.9351251), (15, 1.9183007), (222*, 1.7856748), (546*, 1.7369379), (100*, 1.6080501), (1*, 1.5775603), (50, 1.546046), (111, 1.5337827), (127, 1.5290099), (7, 1.5234866)
