# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
196: (70*, 0.2822464), (216, 0.26134786), (275, 0.2569314), (168, 0.24785171), (83, 0.24751265), (116*, 0.23381878), (268, 0.23220108), (732, 0.22990398), (88, 0.22787037), (154, 0.2268427)
202: (50, 0.33467355), (181, 0.27201605), (286*, 0.26011178), (174, 0.2579997), (100, 0.22993003), (168, 0.22670574), (210, 0.22670107), (127, 0.22490323), (300, 0.21119682), (98, 0.20122755)
277: (276*, 0.69419414), (118, 0.577866), (222, 0.5628134), (475, 0.5426714), (111*, 0.5051681), (15*, 0.5010637), (275, 0.48766646), (127, 0.47028), (293*, 0.45247495), (546, 0.44495016)
206: (328, 0.7217229), (286, 0.7212357), (333*, 0.64099324), (301, 0.559555), (272*, 0.55916435), (307, 0.54313296), (289, 0.517927), (322, 0.51305604), (340*, 0.51057154), (271, 0.508482)
76: (475, 0.5531393), (302, 0.50616795), (50, 0.48453507), (127, 0.48419794), (273, 0.48250115), (56*, 0.44633263), (268, 0.43453136), (9, 0.39768863), (508, 0.38792604), (55, 0.38234702)
314: (471, 1.0988631), (282*, 1.063175), (763*, 0.8407283), (121*, 0.82392067), (815*, 0.8216911), (402*, 0.80504274), (88*, 0.78865016), (739*, 0.7827741), (866*, 0.7733635), (118, 0.7696396)
136: (50, 0.55086625), (7, 0.48252153), (181, 0.45863792), (1, 0.4574894), (151, 0.39731482), (222, 0.3784915), (127*, 0.3746328), (300, 0.35423446), (285, 0.35388133), (25, 0.34426704)
179: (328, 0.73441964), (286, 0.72606426), (313*, 0.7153797), (294, 0.6242253), (748, 0.6239515), (326, 0.58224916), (289, 0.5290394), (332, 0.52481776), (268, 0.51621675), (327, 0.51268053)
4: (286, 0.38754013), (328*, 0.37353286), (313, 0.3586226), (333, 0.3466821), (748, 0.33133146), (302, 0.32904994), (269, 0.31068864), (326, 0.2913683), (245, 0.2797407), (272, 0.2665321)
304: (258, 0.6044214), (748, 0.52187383), (333, 0.45253354), (245, 0.44633374), (269, 0.40313524), (326, 0.39547348), (289, 0.3853489), (301, 0.3678526), (302, 0.35134077), (678, 0.34372154)
3: (286, 0.805661), (328*, 0.777768), (313, 0.7363654), (269, 0.7168642), (748, 0.6642678), (301, 0.59399265), (327*, 0.588956), (289, 0.5683066), (690, 0.56061053), (332*, 0.54784036)
227: (7*, 0.5452453), (276*, 0.49423003), (237, 0.48642904), (151, 0.4552023), (25*, 0.45097724), (121*, 0.449914), (9*, 0.4491236), (124*, 0.44668254), (1, 0.44638008), (235, 0.43192035)
212: (286*, 0.2089595), (216, 0.1889182), (70, 0.1697219), (204, 0.16746308), (357, 0.16371554), (98, 0.16323662), (194, 0.16124447), (196, 0.15909714), (514, 0.15590468), (69, 0.1549133)
310: (1, 0.33862865), (100, 0.3200307), (117, 0.26011276), (151, 0.25723314), (286, 0.24962452), (7, 0.24073055), (121, 0.23430084), (269, 0.22017564), (237, 0.21775863), (25, 0.21644744)
35: (294, 0.5236972), (288, 0.50834435), (313, 0.47804806), (286, 0.46782497), (323, 0.42687643), (302, 0.42159986), (245, 0.4119105), (307, 0.41188502), (269, 0.40580925), (301, 0.38465434)
147: (300, 0.41589957), (328, 0.35884112), (288, 0.3477393), (294, 0.3418382), (333, 0.33490363), (272, 0.3244416), (268, 0.32104158), (340*, 0.30706576), (289, 0.30195674), (748, 0.30006826)
105: (258*, 0.474727), (300, 0.44733104), (269*, 0.43002325), (302*, 0.41505027), (328, 0.3980356), (294, 0.37573224), (748*, 0.34259552), (326, 0.31940714), (301, 0.31610584), (340*, 0.31489047)
34: (258, 0.3371044), (300, 0.33477378), (328, 0.30893582), (313, 0.30672142), (333, 0.2947198), (269, 0.2827369), (302, 0.28079358), (748, 0.26153186), (326, 0.25556946), (322, 0.24839051)
71: (50*, 0.46528637), (100*, 0.45608243), (258, 0.3517352), (127, 0.3473417), (7, 0.34041685), (269, 0.30222973), (1, 0.29420826), (137, 0.2790859), (174*, 0.27300748), (257*, 0.26610067)
51: (174, 0.2748456), (127, 0.25061017), (79, 0.23103265), (98, 0.22919445), (56, 0.22675541), (357, 0.22454013), (195, 0.21804684), (210*, 0.21523756), (22, 0.20978509), (483, 0.2068763)
204: (258*, 0.62778944), (300*, 0.61432415), (313, 0.5749357), (294, 0.50314033), (328, 0.5029926), (272, 0.491003), (301*, 0.47178927), (289, 0.45236275), (690, 0.41457698), (307, 0.40586972)
315: (98*, 0.60220003), (56*, 0.5917715), (182, 0.5820362), (174, 0.5600943), (50, 0.54715997), (89, 0.50881886), (191, 0.50648606), (64, 0.5040405), (357, 0.50275177), (172, 0.50216395)
31: (269, 0.27920243), (286, 0.27803755), (300, 0.22954345), (340*, 0.22682825), (272, 0.22603287), (603, 0.21967012), (347, 0.21449316), (258, 0.20934696), (289, 0.20784426), (310, 0.20354675)
316: (181, 0.50579274), (56, 0.5042056), (174*, 0.50401664), (258, 0.4865785), (135, 0.4225961), (300, 0.420008), (194, 0.41370124), (427*, 0.41108057), (204, 0.41019255), (603, 0.40807283)
103: (50*, 0.46890146), (181*, 0.4316073), (1, 0.40675706), (100, 0.3752423), (258, 0.3270811), (7, 0.30973098), (405*, 0.29309416), (237, 0.27993193), (174, 0.26691088), (151, 0.2503643)
318: (202, 0.7915031), (88*, 0.7282374), (318*, 0.6908503), (66*, 0.6793541), (97, 0.66459817), (111, 0.6569985), (275*, 0.65624875), (173, 0.6402979), (71, 0.6387943), (496, 0.6251536)
30: (300, 0.5259449), (294*, 0.47921142), (269, 0.43373072), (748, 0.41072387), (288, 0.40820497), (328, 0.38106757), (1, 0.35335323), (271, 0.34147412), (100, 0.33457085), (222, 0.33058038)
120: (100, 0.6219572), (121*, 0.5690258), (181, 0.5646007), (7, 0.54146594), (222, 0.47918603), (276, 0.45746556), (151, 0.45632288), (294, 0.44303912), (471, 0.4410747), (300, 0.41472736)
46: (258, 0.58957154), (300*, 0.5647029), (323, 0.3769753), (50*, 0.37255448), (269, 0.36977342), (302, 0.32356226), (117, 0.31012496), (1, 0.30506778), (289, 0.30282077), (271, 0.2967379)
289: (121*, 0.51357293), (118, 0.48469645), (257, 0.44961026), (100, 0.42338938), (181, 0.40683365), (597, 0.395836), (237, 0.39554992), (50, 0.38962686), (546, 0.36105993), (25, 0.34891748)
209: (100, 0.4624021), (300, 0.4456504), (288, 0.38607097), (257, 0.3838909), (294, 0.3826983), (313, 0.36416698), (7, 0.3546808), (302, 0.35042188), (268, 0.3246812), (748, 0.32247373)
261: (258, 0.4760927), (328, 0.47599202), (323, 0.4476848), (313, 0.4076852), (333, 0.3895413), (286, 0.38333538), (678, 0.33699122), (289, 0.32595405), (307, 0.31919053), (269, 0.285543)
88: (286*, 0.32080442), (258, 0.3142025), (269, 0.30489615), (328, 0.29690018), (294, 0.2716398), (333, 0.27051744), (288, 0.25784975), (272, 0.2568379), (748, 0.2524857), (307, 0.23363845)
9: (258, 0.28687453), (300, 0.28062344), (100, 0.25756824), (181, 0.24823815), (288, 0.2301879), (127, 0.22021891), (1, 0.20830004), (748, 0.19870824), (313, 0.19560356), (117, 0.1933136)
247: (286, 0.49214894), (50*, 0.4533678), (294, 0.42438352), (269*, 0.3982549), (1*, 0.3820138), (313, 0.3769494), (288, 0.37628564), (748, 0.35504395), (328, 0.3247396), (117, 0.32043773)
321: (479*, 0.7387205), (482, 0.6750481), (654*, 0.6694986), (427, 0.64303), (23, 0.63306344), (515*, 0.62078476), (507*, 0.5921166), (661, 0.5827082), (318, 0.5790506), (187, 0.5778022)
266: (258, 0.4034577), (269, 0.3508068), (300, 0.32839632), (288, 0.3281481), (294, 0.3043986), (302, 0.26625225), (50, 0.24319476), (328, 0.23481564), (301, 0.23092853), (14*, 0.23054466)
74: (286, 0.791371), (269, 0.5913143), (748, 0.5146943), (289, 0.45310032), (50, 0.4262459), (301*, 0.41624317), (323, 0.40492952), (340*, 0.3983969), (326*, 0.3903602), (271, 0.37289658)
238: (1, 0.62773544), (117, 0.5727543), (100, 0.51402617), (15, 0.4987534), (50, 0.4782923), (222, 0.44752175), (25, 0.4208402), (742, 0.41661948), (7, 0.41650054), (258*, 0.41327626)
319: (286, 0.45271826), (258, 0.45041937), (300, 0.44101435), (328, 0.3946787), (288, 0.35749492), (294, 0.3466184), (272, 0.34430483), (748, 0.33737698), (301*, 0.33419344), (271, 0.32323667)
323: (50*, 0.8921438), (7*, 0.75734043), (237, 0.7487791), (276, 0.71141064), (1, 0.6895844), (742, 0.58333015), (748, 0.5792066), (471, 0.55519354), (313, 0.55101264), (405, 0.5471438)
67: (118, 0.45306623), (405*, 0.45306575), (742, 0.38449737), (100, 0.3790417), (597, 0.37197304), (237, 0.36663547), (222, 0.36382073), (257, 0.3539038), (181, 0.3356066), (282, 0.3290805)
211: (50, 0.33174318), (1, 0.28491113), (294, 0.28410527), (258, 0.25991213), (127*, 0.24840066), (174, 0.23525675), (100, 0.23366724), (121, 0.22111273), (748, 0.21979219), (286*, 0.21295822)
98: (216, 0.21684378), (204, 0.19582807), (168*, 0.18853611), (191, 0.18109712), (202, 0.17317101), (186, 0.17101999), (238, 0.16189606), (496, 0.16013165), (208, 0.15968706), (153, 0.15948306)
12: (56, 0.49137074), (173, 0.46912637), (318*, 0.4577036), (22, 0.44242242), (79, 0.42674923), (216*, 0.42653462), (210, 0.42136124), (423, 0.40773195), (181, 0.39880216), (64, 0.39133716)
40: (313, 0.6762216), (333*, 0.6022692), (294*, 0.58634573), (288, 0.57974863), (301, 0.5623387), (748, 0.55854684), (326, 0.5250098), (307, 0.5208822), (289, 0.50587), (690, 0.5054673)
258: (286*, 0.5243648), (288*, 0.5124465), (333*, 0.46299633), (269, 0.45487478), (245, 0.4125872), (302, 0.4120699), (322, 0.3896495), (301, 0.3872604), (307, 0.37298942), (271, 0.36092818)
228: (258, 0.29874906), (269, 0.26216525), (300, 0.2619232), (302, 0.24544007), (294, 0.23289976), (288*, 0.2174012), (50, 0.211038), (268, 0.19648632), (333, 0.19494677), (318, 0.18797272)
325: (603, 0.7395538), (483*, 0.7145616), (168*, 0.6950834), (89, 0.6915718), (515, 0.66164905), (172*, 0.63875455), (194, 0.6130334), (479, 0.60233676), (357*, 0.5817822), (705, 0.5789688)
320: (117*, 0.8004659), (405*, 0.7964973), (181, 0.709812), (161*, 0.6784027), (273, 0.6755536), (222, 0.67233324), (144, 0.6701542), (7*, 0.66175115), (228, 0.66153574), (227, 0.6614079)
326: (172*, 0.91984427), (183*, 0.8889319), (483*, 0.8241167), (423*, 0.8075264), (56*, 0.79267424), (98*, 0.7685871), (357, 0.75160974), (265*, 0.7325302), (133, 0.7324254), (511*, 0.72942114)
327: (100*, 1.1069481), (98*, 1.0310239), (475*, 0.96901345), (238*, 0.9402723), (210*, 0.90453196), (22*, 0.8929927), (179*, 0.842384), (302*, 0.83059096), (655*, 0.81397706), (195*, 0.8123105)
183: (174, 0.41496328), (172, 0.40868455), (1, 0.38146985), (195, 0.37743747), (56, 0.37466356), (121*, 0.37155202), (228*, 0.36492065), (22, 0.35951898), (173, 0.355081), (117, 0.3541956)
328: (288, 1.3797151), (11*, 0.97177273), (79*, 0.91836834), (174, 0.9046409), (318*, 0.89852005), (64*, 0.89540976), (172*, 0.89130753), (196, 0.8503147), (443*, 0.8322758), (735, 0.79965943)
322: (187, 0.44270664), (12*, 0.4166965), (357, 0.39506432), (56, 0.38106045), (100, 0.38087508), (98, 0.3717848), (174, 0.36106935), (79, 0.35839492), (180, 0.3569702), (483*, 0.34576583)
330: (1*, 0.7973573), (216*, 0.7710879), (71*, 0.7463902), (173, 0.7154414), (393*, 0.7122655), (50*, 0.6998647), (181*, 0.69257694), (196, 0.6856284), (28*, 0.6533166), (98*, 0.62024176)
27: (7, 0.44023523), (117, 0.42442745), (181, 0.37275782), (1, 0.37187612), (237, 0.35361582), (151, 0.34483618), (258, 0.32856765), (257, 0.3266807), (276, 0.32109347), (222, 0.32100326)
331: (286*, 0.38046107), (50, 0.3146107), (514*, 0.30399856), (137, 0.303647), (127, 0.30342948), (12, 0.29533914), (23, 0.29465866), (603, 0.2815646), (197, 0.27977973), (285, 0.27970284)
332: (742*, 1.0331758), (181*, 0.86127543), (591, 0.794447), (7*, 0.7771877), (258*, 0.74049467), (323*, 0.73678976), (161, 0.7078553), (172*, 0.69143796), (176, 0.6840806), (1016*, 0.6834209)
329: (294*, 0.72763747), (100*, 0.63860226), (328, 0.5970659), (748, 0.594062), (1, 0.4840076), (289, 0.48254138), (7*, 0.46485195), (271, 0.4631319), (257, 0.4468644), (237, 0.4359448)
86: (313, 0.43298045), (328*, 0.41942668), (294, 0.41595337), (302, 0.3865662), (748, 0.3792741), (333, 0.3682794), (301, 0.33331844), (272, 0.31668144), (271, 0.30733523), (323, 0.3070507)
139: (258, 0.25749883), (269, 0.23954222), (288*, 0.20547143), (300, 0.19341393), (475*, 0.19272907), (7, 0.17726265), (313, 0.1764332), (50, 0.17456998), (137, 0.17097716), (294, 0.1641284)
300: (300*, 0.28808033), (748, 0.26076207), (258, 0.25700873), (323, 0.24213588), (333, 0.22914454), (245, 0.22083259), (313, 0.21398017), (326, 0.20776981), (678, 0.20430888), (307, 0.19929583)
163: (294, 0.3627341), (313, 0.36223045), (269*, 0.32860076), (328, 0.31540436), (288*, 0.31335908), (302, 0.30583972), (333, 0.29297572), (272*, 0.28029573), (748, 0.27284423), (245, 0.24419539)
333: (258, 0.32026598), (286, 0.31224987), (50, 0.30916697), (294*, 0.2693117), (313, 0.26149946), (181, 0.2334211), (173, 0.22890021), (172, 0.22659041), (302, 0.21957175), (272, 0.21696758)
334: (286*, 1.561881), (275*, 0.93667567), (124*, 0.89099216), (25, 0.83866), (289*, 0.81757444), (12*, 0.8066595), (175*, 0.7972315), (93*, 0.7932517), (321, 0.75979626), (181*, 0.75626415)
39: (286, 0.53763884), (328, 0.44770265), (288*, 0.42018855), (302*, 0.41327196), (333*, 0.39047542), (326, 0.34096676), (289, 0.33855855), (340, 0.32137227), (245, 0.31956765), (690, 0.3170416)
324: (748*, 0.74033856), (313, 0.67782027), (333, 0.6580843), (245, 0.6477393), (322*, 0.5845872), (237, 0.5747923), (269, 0.56887156), (100, 0.55706424), (302, 0.5567575), (117, 0.5549426)
132: (181, 0.25526717), (7, 0.2310052), (1, 0.22037587), (258, 0.2175486), (475, 0.20649073), (151*, 0.20105013), (257, 0.20100158), (515, 0.19334774), (269, 0.19312902), (222, 0.19046748)
336: (405*, 0.59434336), (274, 0.56611454), (845*, 0.54574734), (222, 0.5402431), (393*, 0.5399412), (275*, 0.5331943), (72*, 0.52228916), (235, 0.5003109), (216*, 0.48980582), (1047*, 0.48617133)
335: (294, 0.5966122), (286, 0.59023756), (302, 0.47088528), (326, 0.44912907), (301, 0.41120026), (289, 0.40597746), (272, 0.40392736), (271*, 0.3998339), (690, 0.3713739), (332, 0.3539014)
169: (294, 0.35336962), (50*, 0.35273328), (205, 0.31614646), (435, 0.30273438), (286, 0.3009282), (748, 0.2968345), (523, 0.2890329), (322, 0.28816357), (484, 0.28756374), (323, 0.28566387)
338: (191, 0.5063353), (134*, 0.48541299), (357, 0.4704122), (435*, 0.46689114), (50, 0.462451), (199, 0.44871953), (211*, 0.44549465), (174*, 0.4353213), (705, 0.4324075), (496, 0.41108075)
339: (56*, 1.0946333), (183*, 0.9972537), (174*, 0.99321324), (172, 0.92028266), (12*, 0.9082067), (186*, 0.8375811), (197*, 0.83459854), (7*, 0.831144), (318, 0.82951325), (474*, 0.8053702)
309: (286*, 0.3712733), (313, 0.33467677), (328, 0.33359146), (269, 0.33118936), (302, 0.32988307), (294, 0.31626928), (288, 0.31368476), (748, 0.2834407), (301, 0.27790752), (272, 0.27430347)
342: (475*, 0.8302317), (276*, 0.8003991), (13*, 0.7861082), (285, 0.77815187), (14*, 0.7669398), (845, 0.711973), (273, 0.69207525), (318, 0.69157636), (70, 0.6778135), (275, 0.6471955)
340: (496, 0.37283733), (210, 0.3645591), (1*, 0.35775596), (216, 0.3497672), (132, 0.33993113), (69, 0.32783327), (133, 0.32565874), (419, 0.32538497), (194, 0.32400104), (202, 0.32065684)
317: (258, 0.5813891), (294, 0.55870765), (286, 0.5066656), (333, 0.49303553), (302, 0.435954), (269, 0.422536), (322*, 0.41419712), (307, 0.3899358), (289, 0.36840647), (301, 0.36701652)
341: (328, 0.30413634), (300, 0.29823548), (333, 0.2926757), (322, 0.28438935), (258, 0.27895084), (326, 0.27025214), (313, 0.2658849), (286, 0.26367033), (748, 0.2603854), (302, 0.25610292)
343: (50*, 0.9663616), (204, 0.96584094), (216, 0.9535797), (238*, 0.909892), (70, 0.88851184), (179*, 0.8353207), (173, 0.83025706), (582*, 0.81659424), (186*, 0.8143506), (172, 0.81070113)
344: (100*, 1.1328568), (1*, 1.0203518), (286*, 0.9213489), (15, 0.8656986), (181*, 0.85802954), (121*, 0.8570296), (257, 0.81257397), (475, 0.7388541), (282, 0.7336277), (318, 0.7150872)
345: (275, 1.0276958), (276, 0.88878816), (660*, 0.8561287), (313*, 0.8250197), (204*, 0.8206884), (97, 0.81404155), (655*, 0.797145), (471*, 0.7852616), (692, 0.75469244), (58*, 0.75200266)
346: (568, 0.82226187), (228, 0.7938278), (82, 0.7858333), (550*, 0.7854689), (226*, 0.7726718), (98*, 0.76338303), (183*, 0.7557653), (188*, 0.7441578), (7*, 0.7275361), (204*, 0.7125798)
347: (50*, 1.1250976), (181*, 0.989236), (118*, 0.86692864), (174*, 0.8643186), (22*, 0.85859513), (273*, 0.83937997), (172*, 0.8055611), (96*, 0.78091675), (591, 0.7629525), (568*, 0.7610679)
273: (269, 0.5177831), (300, 0.4734029), (302, 0.4685533), (258, 0.4627259), (301, 0.39604375), (333, 0.3841304), (294, 0.3483992), (307*, 0.34295574), (288, 0.33990523), (748, 0.33939782)
55: (50*, 0.4425198), (1, 0.41616684), (100, 0.38856834), (222, 0.35699204), (127, 0.32182682), (597*, 0.28481588), (151, 0.27945167), (250, 0.26935294), (276, 0.26406175), (546, 0.25526127)
349: (742, 0.46409768), (117, 0.45716414), (125*, 0.43552515), (282, 0.43041167), (111, 0.417918), (100*, 0.40909496), (405, 0.39876533), (1, 0.3940724), (7, 0.38432142), (151, 0.372154)
348: (1*, 0.6652322), (125, 0.6232002), (597, 0.5416262), (411*, 0.5358747), (471, 0.53444546), (151*, 0.52394474), (25*, 0.5167406), (282, 0.5157882), (756*, 0.5050557), (235, 0.4706372)
354: (14*, 1.0978408), (514, 0.9882473), (197*, 0.90332836), (100*, 0.8869427), (283*, 0.81306374), (179, 0.80103153), (238*, 0.7672952), (709*, 0.76462454), (381*, 0.75873196), (582*, 0.72896546)
351: (294, 0.73536825), (286*, 0.7085138), (333, 0.6843028), (302, 0.6392232), (269, 0.6361721), (272, 0.5824473), (323*, 0.5798027), (301*, 0.56951576), (690, 0.53414553), (271, 0.51774997)
358: (286, 0.30269256), (269, 0.2465029), (100, 0.24418645), (302, 0.2195396), (137, 0.2179191), (50, 0.2149362), (14, 0.21088776), (462, 0.2056275), (514, 0.20199038), (285, 0.20134634)
352: (174*, 0.49442655), (56*, 0.48993662), (96*, 0.45080647), (127, 0.4476268), (195*, 0.43816742), (22, 0.42935827), (11, 0.39507136), (204, 0.37952122), (228*, 0.37336338), (168, 0.3725099)
360: (300, 0.71005034), (294, 0.5767357), (257*, 0.5329337), (275*, 0.5298484), (173, 0.52178603), (313, 0.5211466), (7, 0.51354116), (98, 0.4988772), (515*, 0.49287745), (117, 0.49265304)
363: (288*, 1.0243315), (56*, 1.0029002), (258*, 0.93911105), (98*, 0.930999), (53, 0.9029477), (89*, 0.89615583), (475, 0.88020027), (231*, 0.8755679), (175, 0.832662), (82*, 0.8273357)
355: (258, 0.45277604), (313, 0.40443122), (302, 0.40434903), (269, 0.4012505), (333, 0.39602575), (294, 0.39085132), (748, 0.35106674), (326, 0.3458534), (301, 0.3306254), (322, 0.32059595)
362: (300*, 0.6068924), (288*, 0.52662927), (286, 0.5211636), (313*, 0.50570875), (269, 0.45989057), (326, 0.43766302), (307, 0.41016442), (323*, 0.40706295), (301, 0.39970925), (272, 0.39493278)
357: (117*, 0.7330303), (15, 0.6192787), (25, 0.5913493), (100, 0.5757005), (471*, 0.57109666), (282, 0.5667014), (257, 0.5403145), (756, 0.52523935), (147*, 0.51692134), (181, 0.5119234)
356: (294*, 0.5909625), (269, 0.5431122), (302, 0.51640177), (301, 0.44954962), (323, 0.44472146), (245, 0.44292498), (289, 0.4291942), (322*, 0.42372844), (690, 0.40944713), (271, 0.40484536)
361: (70*, 0.7122051), (191, 0.6538289), (318, 0.63374805), (275*, 0.60810286), (69, 0.58461004), (196, 0.5764936), (582, 0.5486204), (153, 0.54273206), (462, 0.52678645), (660, 0.5230781)
365: (286, 0.665188), (300, 0.5662977), (269*, 0.51899976), (313, 0.46899065), (237*, 0.46543223), (257, 0.46402103), (50, 0.45185596), (748, 0.44057783), (117, 0.43797225), (328, 0.42741755)
350: (181*, 0.54880637), (56, 0.5040399), (135, 0.46550027), (357, 0.46092385), (474, 0.44906202), (79, 0.4488993), (100, 0.44454974), (96, 0.42550167), (180, 0.42518395), (194, 0.40477926)
367: (436*, 0.58841646), (447, 0.56855905), (218*, 0.5198563), (672*, 0.5062989), (286, 0.5004449), (234*, 0.49755692), (448*, 0.48160663), (53*, 0.45181218), (294, 0.43219036), (561*, 0.42807204)
368: (200, 0.6489738), (185, 0.54567754), (447*, 0.4730558), (218*, 0.4456282), (258, 0.40815663), (665, 0.39464232), (443, 0.37554893), (441*, 0.3744851), (176, 0.35799158), (286, 0.35763624)
371: (172, 0.4807766), (56, 0.4566041), (210*, 0.42890498), (173, 0.4274116), (79*, 0.41609856), (195, 0.41572976), (168, 0.3838147), (96, 0.3770701), (183*, 0.37631088), (228, 0.3738187)
373: (204*, 1.0877723), (210*, 1.0409126), (69*, 0.90784526), (196*, 0.8809356), (97*, 0.82353777), (143*, 0.813594), (22*, 0.80867743), (95*, 0.8003372), (496*, 0.79268706), (228*, 0.78576934)
370: (127, 0.57561594), (286, 0.48859328), (1, 0.4695278), (172*, 0.46839917), (483, 0.46796033), (135*, 0.44792643), (515, 0.44783556), (357, 0.44010845), (258, 0.43934548), (474, 0.43765622)
374: (546*, 1.1672775), (282*, 1.0605943), (591*, 1.0081841), (410, 0.99854636), (597*, 0.9379209), (284*, 0.9249415), (12*, 0.91702956), (22, 0.88832563), (763*, 0.8752752), (7*, 0.8673929)
372: (288*, 0.72095364), (436*, 0.5721975), (443*, 0.55646396), (217, 0.5363082), (324, 0.4639739), (665, 0.40462333), (9, 0.37878916), (452*, 0.36729038), (358, 0.3670503), (569, 0.35978866)
337: (1, 0.4329578), (117, 0.3935491), (405, 0.37166515), (118, 0.35699838), (7, 0.35315317), (257*, 0.34607673), (100, 0.34267876), (151*, 0.34070864), (597, 0.28057504), (546, 0.26739556)
378: (402*, 1.1574847), (655*, 1.1222183), (739*, 1.1047645), (204*, 1.0679972), (143*, 1.0192724), (393*, 0.97842014), (98*, 0.9582483), (282*, 0.9382157), (200*, 0.92374015), (451*, 0.90517586)
366: (234*, 0.39865807), (5, 0.37983698), (441, 0.34996969), (53*, 0.33772898), (665, 0.3311748), (559*, 0.3142356), (569, 0.29318246), (145, 0.29251847), (452, 0.29107502), (674, 0.28031957)
377: (258*, 0.6117457), (286, 0.57440794), (300, 0.53081083), (328, 0.46154928), (333, 0.42934662), (269, 0.39724207), (302, 0.39433682), (326, 0.36469045), (271*, 0.36065456), (245, 0.3378382)
375: (200, 0.29754406), (53, 0.22207819), (447, 0.21196735), (164, 0.20202024), (56, 0.20193379), (672, 0.20185547), (98, 0.1992609), (182, 0.19265953), (443*, 0.19247808), (219, 0.18645236)
359: (100, 0.56103927), (257, 0.5501952), (258, 0.50416136), (222, 0.5030772), (294, 0.4307548), (151, 0.4249679), (300, 0.41968367), (288, 0.41839397), (127, 0.37035558), (597, 0.35785395)
379: (172*, 1.0420074), (135*, 0.91703904), (423, 0.9084109), (176*, 0.88912886), (89*, 0.85258424), (211*, 0.85171515), (228, 0.8200982), (22, 0.7942311), (185*, 0.7795765), (132, 0.77936715)
380: (174*, 0.92728627), (56, 0.8925004), (191, 0.82545394), (216, 0.80858225), (173, 0.79897183), (210, 0.75206196), (194*, 0.7493403), (176*, 0.7183307), (127, 0.71257865), (181*, 0.71144676)
381: (275, 0.5021495), (181, 0.48081058), (25, 0.47068748), (286, 0.45110902), (70, 0.43608934), (237, 0.43098146), (168, 0.42499992), (496, 0.4165025), (204, 0.4071606), (174, 0.40606946)
385: (175*, 1.072573), (89*, 0.99901897), (179, 0.9221153), (191*, 0.91926146), (483*, 0.90024054), (197*, 0.89711034), (176*, 0.814907), (154, 0.80279934), (137, 0.77835864), (475, 0.7523472)
382: (1, 0.3948077), (181, 0.39115044), (117, 0.38793024), (121, 0.36316442), (124, 0.3476377), (9*, 0.33551154), (237, 0.3279048), (257, 0.32288414), (222, 0.32286504), (515, 0.3137935)
387: (89*, 1.0225673), (98*, 0.98424715), (234, 0.946871), (185, 0.9441682), (96*, 0.89050096), (186*, 0.8858828), (475*, 0.87518764), (273*, 0.87180775), (181*, 0.8391041), (4*, 0.8223488)
364: (258, 0.3588691), (300, 0.33763257), (269*, 0.33086717), (288*, 0.32809243), (313, 0.32282612), (333, 0.31026146), (328, 0.3074189), (301, 0.27110296), (326, 0.2642301), (748, 0.26073566)
369: (258, 0.26596916), (286, 0.2397448), (269, 0.21904413), (300, 0.17927335), (100, 0.1765782), (294, 0.17092174), (313, 0.16541633), (222, 0.16517192), (302, 0.16322754), (257, 0.16249657)
388: (286, 0.69080925), (748, 0.6210363), (7, 0.60423106), (181, 0.57965297), (237*, 0.5252576), (50, 0.5235439), (245, 0.5100105), (322, 0.46537548), (118, 0.4407984), (282, 0.42854032)
386: (1, 0.45588627), (7*, 0.4267667), (257, 0.41395688), (100, 0.40896422), (222*, 0.38659075), (151, 0.32068816), (250, 0.3138651), (742, 0.3047965), (127*, 0.29999822), (298, 0.29305518)
389: (435*, 0.9188618), (191*, 0.9048198), (705*, 0.8645845), (480*, 0.8122808), (659, 0.791326), (432, 0.78750813), (186*, 0.7811442), (663*, 0.77117175), (153*, 0.7607138), (523, 0.75521696)
383: (23, 0.41356975), (100*, 0.3858414), (479*, 0.3785714), (98, 0.3649165), (191, 0.3633334), (285*, 0.35782927), (127, 0.35446876), (318, 0.34864265), (462, 0.3422894), (135*, 0.33816266)
390: (286*, 0.56013554), (294, 0.43269423), (288, 0.43164992), (269, 0.412728), (313, 0.3856429), (50, 0.37921536), (748, 0.35012478), (257, 0.32551512), (237, 0.3252365), (7, 0.31533948)
393: (38*, 1.1544455), (161*, 1.1499294), (1016*, 1.0047362), (546*, 0.9717499), (82*, 0.95106643), (282*, 0.94168836), (226, 0.93179595), (111*, 0.9156466), (284, 0.90680826), (300, 0.8953979)
392: (286*, 0.92620915), (269*, 0.8088507), (300*, 0.7737547), (302*, 0.7531579), (100, 0.67612535), (748, 0.53384095), (328*, 0.5287066), (333*, 0.4999043), (751, 0.49852264), (7, 0.48766816)
376: (286, 0.47632825), (258, 0.41923687), (300, 0.34411263), (313, 0.31866983), (294, 0.311628), (50, 0.29451683), (302, 0.28283826), (275*, 0.24720606), (748, 0.23322174), (333, 0.22502923)
394: (50*, 0.8164638), (96*, 0.77301294), (174*, 0.735594), (210*, 0.72340846), (82*, 0.7212107), (230*, 0.6500334), (231, 0.6487735), (7*, 0.62604356), (550*, 0.6258502), (385*, 0.6221417)
391: (174*, 0.8192209), (79, 0.7950484), (182*, 0.7503498), (172, 0.74416274), (181, 0.6752489), (23*, 0.6576218), (194*, 0.61773473), (183, 0.6019078), (135, 0.58677554), (210, 0.58292615)
