# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
480: (124, 0.21129145), (435, 0.18181677), (434, 0.17589341), (502, 0.1632689), (482, 0.15233922), (805, 0.14977968), (170, 0.13995315), (647, 0.1346908), (657, 0.13397776), (205, 0.12879884)
441: (300*, 0.16162826), (276, 0.1578785), (125, 0.11825032), (713, 0.09567902), (87, 0.09559613), (31, 0.09230551), (628, 0.09201701), (651, 0.09192505), (928, 0.08974891), (582, 0.08722035)
479: (521, 1.6996531), (684, 1.4357463), (628, 1.1993161), (300*, 1.0912275), (276, 1.0838019), (527, 1.0383213), (495, 0.91952085), (313, 0.87015164), (519, 0.81235045), (481, 0.78672457)
484: (31, 1.0754657), (282, 0.9434386), (276, 0.83535373), (91, 0.71588707), (735, 0.65807754), (435, 0.6124518), (63, 0.6114093), (87*, 0.59165627), (226*, 0.5908604), (628, 0.56263596)
486: (45, 0.68814373), (42, 0.6338122), (1008, 0.5077435), (170, 0.5060718), (116, 0.4853533), (928, 0.45970023), (956, 0.4461268), (549, 0.4338913), (19, 0.42026302), (664, 0.40450722)
487: (924, 2.0104704), (735*, 1.6817577), (928, 1.6329423), (63, 1.5626254), (651*, 1.5576338), (722, 1.5000103), (521, 1.4447668), (326, 1.363458), (123, 1.2979548), (91, 1.2920853)
482: (300, 0.49885342), (276, 0.45507997), (282, 0.34345275), (125, 0.32381618), (651, 0.29664347), (87, 0.2883597), (713, 0.28585678), (91, 0.2857056), (239, 0.2819642), (203, 0.26228893)
481: (300, 0.7233764), (527, 0.6572022), (276, 0.6203689), (657, 0.52275187), (582, 0.5219678), (282, 0.5171528), (482, 0.46070305), (510, 0.45440483), (523, 0.4486781), (651, 0.44094223)
492: (519, 0.9282471), (470, 0.8227908), (435, 0.73775095), (170, 0.7145486), (428, 0.7015797), (489, 0.6938151), (495, 0.6660515), (525, 0.6590354), (482*, 0.646403), (180, 0.6122263)
493: (735, 0.5959872), (83, 0.48715413), (527*, 0.4595797), (628, 0.45335644), (473, 0.43511945), (470, 0.40693283), (313, 0.40608048), (136, 0.3966035), (340, 0.3844729), (702, 0.37331355)
490: (313, 0.5650932), (45, 0.3655508), (170, 0.35532564), (276, 0.34847254), (713, 0.3362293), (628, 0.32316664), (300, 0.30488864), (735, 0.29533872), (582, 0.2868391), (825, 0.2851245)
489: (825, 0.44804445), (236, 0.42662323), (628, 0.4193464), (541, 0.40482083), (713, 0.36722815), (391, 0.35267797), (373, 0.3487468), (633, 0.33459905), (940, 0.31546888), (434, 0.31237423)
483: (83, 0.50828725), (276, 0.45543453), (300, 0.4533442), (239, 0.4483696), (42, 0.43960464), (428, 0.43778867), (282, 0.42288846), (316, 0.38623393), (651, 0.36758444), (116*, 0.36727637)
496: (521, 0.113635205), (519, 0.10682423), (490, 0.09825127), (489, 0.094839714), (601, 0.09479532), (610, 0.09104999), (657, 0.08816713), (684, 0.086483575), (1221, 0.079380825), (494, 0.079185255)
494: (313, 0.40953535), (521, 0.3056127), (276, 0.30498445), (136, 0.25247747), (713, 0.2179793), (628, 0.21452738), (633, 0.2071862), (124, 0.20437329), (527, 0.20268337), (495, 0.2017353)
495: (31, 2.8859296), (636*, 2.4330401), (67*, 2.2145548), (159, 2.1637022), (420, 2.155952), (356, 1.9241823), (628, 1.8082176), (63, 1.6438164), (391*, 1.3054476), (205, 1.226426)
477: (31, 0.058853574), (270, 0.055443697), (42, 0.054508872), (684, 0.053961802), (628, 0.053529426), (924, 0.053102482), (276, 0.04874164), (313, 0.04846475), (1074, 0.04383958), (125, 0.042014647)
497: (313, 0.080785744), (270, 0.07401998), (342, 0.06744011), (282, 0.06722597), (628, 0.06085154), (924, 0.05988939), (710, 0.05800982), (67*, 0.055605292), (435, 0.05500135), (236, 0.054790292)
488: (313, 0.24025424), (713, 0.099079825), (928, 0.09547765), (608, 0.08828846), (389, 0.08006453), (203*, 0.078526706), (607, 0.075095795), (276, 0.07491866), (613, 0.07106823), (966, 0.07035815)
498: (434, 0.57997507), (519, 0.55296445), (528, 0.47910723), (615, 0.42596972), (613, 0.42082608), (601, 0.41749823), (608, 0.39788753), (633, 0.39741704), (502, 0.39517403), (481, 0.39480123)
499: (435, 1.2491904), (528, 0.87705547), (276, 0.71227235), (481, 0.7114157), (675, 0.6707907), (489, 0.6588282), (226, 0.65610975), (523, 0.64949536), (495, 0.6298999), (615, 0.6174144)
491: (170, 0.16744384), (313, 0.10432915), (527, 0.09365496), (735, 0.09295886), (582, 0.08675598), (300, 0.0820583), (529, 0.08092419), (473, 0.07721943), (606, 0.076876074), (628, 0.07663022)
500: (521, 2.3710537), (458, 2.0603626), (713, 1.7369691), (825, 1.726409), (956, 1.7007533), (527, 1.6741866), (282*, 1.6494746), (628, 1.554513), (124, 1.513321), (297, 1.4662998)
502: (300*, 0.08051454), (276, 0.07620322), (282, 0.06420206), (713, 0.061113667), (236, 0.058384612), (628, 0.05744071), (825, 0.054657433), (125, 0.05149961), (652, 0.04912684), (391, 0.045946706)
503: (956, 0.41363648), (458, 0.29735622), (170, 0.29233176), (656, 0.28766096), (639, 0.24007565), (647, 0.22521399), (856, 0.22382368), (1101, 0.22078292), (664, 0.21801402), (629, 0.2165205)
504: (45, 0.57077575), (549, 0.47410026), (607, 0.41317487), (637, 0.39367375), (956, 0.39028868), (606, 0.370772), (636, 0.3698937), (159, 0.36725852), (420*, 0.36350265), (722, 0.34656513)
505: (276, 1.3721626), (282, 1.0186845), (31*, 0.9273748), (928, 0.8904677), (87, 0.8899418), (239, 0.80591744), (124, 0.7970505), (628, 0.7467171), (633, 0.7429872), (418, 0.707937)
506: (527, 2.4945521), (157, 2.0395703), (313, 1.8578792), (519, 1.8053062), (226*, 1.7961434), (482*, 1.7924249), (428, 1.7462093), (636, 1.5513718), (282, 1.5138445), (615, 1.3993751)
443: (124, 0.43948886), (300, 0.3746774), (735, 0.33267978), (276, 0.2947277), (713, 0.28121215), (651, 0.28111), (83, 0.27304965), (123, 0.2715467), (125, 0.255926), (939, 0.2456956)
507: (276, 0.97348607), (282, 0.7904036), (651, 0.68960154), (125, 0.67709893), (91, 0.6695849), (435, 0.6695204), (239, 0.64755076), (527, 0.60789716), (83, 0.5840794), (418, 0.57175875)
514: (170*, 1.5660254), (521, 1.2144569), (124, 1.2066451), (223, 1.155562), (276, 1.1414536), (428, 1.0196515), (282, 0.9497381), (528, 0.91634095), (316, 0.8942985), (300, 0.88177663)
508: (313, 0.08897164), (157, 0.06888636), (159, 0.06428714), (31, 0.05928649), (969, 0.05819251), (684, 0.056988034), (226, 0.053317294), (636, 0.05220974), (420, 0.050934236), (928, 0.050906956)
511: (124, 0.3769668), (628, 0.3338939), (276, 0.3200879), (713, 0.29550353), (123, 0.2633041), (825, 0.25073153), (125, 0.23732716), (282, 0.23664437), (633, 0.23161882), (928, 0.22981302)
515: (313*, 0.12025989), (276, 0.071860194), (282, 0.061332587), (270, 0.05238391), (124, 0.05190344), (125, 0.04724005), (651, 0.04710898), (628, 0.045723114), (87, 0.043131053), (582, 0.041865993)
512: (521, 0.07148113), (313*, 0.06579098), (42, 0.06520375), (276, 0.062433966), (582, 0.054112334), (300, 0.052633643), (282, 0.04806627), (223, 0.047216646), (435, 0.046925403), (116, 0.044336822)
513: (313, 0.10383986), (282, 0.08347501), (276, 0.07296371), (300, 0.070348054), (42, 0.05895846), (270, 0.058267143), (521, 0.057575695), (373, 0.054343138), (582, 0.05334767), (125, 0.052024007)
475: (300, 0.10784809), (276, 0.09375941), (713, 0.09085365), (91, 0.089893214), (203, 0.08601319), (928, 0.08481053), (239, 0.07867162), (125, 0.076439254), (966, 0.07373615), (87, 0.07144545)
523: (956, 0.73198843), (458, 0.57028383), (45, 0.4663986), (76, 0.4659452), (223, 0.4564745), (1221, 0.44775113), (1226, 0.41854545), (639, 0.40090096), (722*, 0.3970597), (1101, 0.39701557)
518: (313, 0.1525184), (628*, 0.10162304), (825, 0.09481761), (282, 0.08183468), (582, 0.07637273), (928, 0.07529673), (87, 0.06692205), (45, 0.0647705), (116, 0.062702596), (270, 0.060721975)
509: (313, 0.08699776), (276, 0.057676364), (300*, 0.050650075), (282, 0.045805063), (270, 0.045786295), (713, 0.044911567), (42, 0.04292376), (825, 0.042660728), (628, 0.038905524), (928, 0.03554745)
516: (313, 0.2670845), (722, 0.1467977), (928, 0.13707551), (1221, 0.13306959), (608, 0.13259521), (606, 0.13228701), (607, 0.12992771), (1172, 0.12887703), (713, 0.12867871), (270, 0.12658885)
510: (276, 0.12221249), (282, 0.09259172), (713, 0.08435409), (125, 0.08084951), (87, 0.07103068), (628, 0.06785305), (651, 0.06783405), (124, 0.065618604), (928, 0.06244878), (825, 0.062266935)
524: (528*, 0.0979691), (313, 0.08330776), (489, 0.075663686), (170*, 0.07285588), (136, 0.071428515), (300, 0.0691898), (276, 0.06159235), (675, 0.061212517), (495*, 0.060082924), (428, 0.059700005)
501: (300, 0.110604405), (825, 0.08212096), (713, 0.07768678), (270, 0.072380975), (924, 0.06970022), (582, 0.06916385), (87, 0.06709846), (124*, 0.06537161), (928*, 0.06339778), (651, 0.058209274)
525: (313, 1.8442392), (628, 0.876136), (125*, 0.79004496), (582, 0.74309635), (87, 0.7248535), (825, 0.70711565), (651, 0.6457285), (31, 0.6339693), (924, 0.59008354), (735, 0.5845611)
521: (684*, 0.17075425), (270, 0.1457828), (136, 0.14137429), (373, 0.13597517), (735, 0.13586348), (722, 0.11537605), (1446, 0.11327205), (1221, 0.107958175), (342, 0.106663354), (1074, 0.10419992)
520: (270, 0.14462654), (276, 0.1214533), (342, 0.119023696), (1446, 0.11344315), (313, 0.11110545), (282, 0.10623782), (628, 0.10159349), (500, 0.09398748), (473, 0.09161239), (494, 0.09158016)
519: (300, 0.18376358), (270, 0.16325642), (276, 0.15800598), (342, 0.15241683), (282, 0.143232), (628, 0.12874094), (1446, 0.124578156), (924, 0.10950871), (1169, 0.10219557), (727, 0.10206054)
528: (313, 1.0817995), (521, 0.67835915), (428, 0.54833454), (101, 0.5456308), (226, 0.5376201), (91, 0.5345618), (684, 0.5057275), (735, 0.5025148), (42, 0.48973444), (282, 0.48708043)
532: (67, 0.6242439), (541, 0.5664633), (1074, 0.5157123), (41, 0.5013156), (710, 0.49807966), (342, 0.47602898), (270, 0.47458693), (956, 0.4544428), (728, 0.4471984), (458, 0.44277102)
530: (956, 0.058873218), (45, 0.053867836), (458, 0.048862793), (435, 0.048107516), (223, 0.048068378), (313, 0.047067966), (42, 0.046392836), (276, 0.044075407), (124, 0.04390199), (170, 0.043257367)
531: (276, 0.095659666), (713, 0.07194678), (282, 0.07120103), (125, 0.066610776), (124, 0.062972404), (928, 0.057949018), (87, 0.057915237), (651, 0.056694034), (203, 0.05649451), (123, 0.05376797)
529: (313, 0.39555132), (276, 0.327796), (282, 0.28673112), (628, 0.24448465), (825, 0.21752037), (42, 0.20783125), (713, 0.20439903), (125, 0.2024667), (342, 0.19187334), (924, 0.18591833)
517: (313, 0.13861302), (276, 0.09023513), (282, 0.07958994), (270, 0.07339854), (42, 0.06394905), (125, 0.05927504), (713, 0.057249907), (582, 0.056547735), (87, 0.053410478), (924, 0.050405923)
527: (45, 0.6812278), (124*, 0.56368893), (629, 0.46545565), (435, 0.4404658), (458, 0.39924607), (482, 0.3929307), (481, 0.39035106), (656, 0.3829972), (420, 0.38230848), (223, 0.37636378)
485: (300, 0.17576233), (276, 0.16354029), (282, 0.16149469), (435, 0.13805625), (91, 0.12268738), (239, 0.119141504), (125, 0.11540133), (651, 0.108678594), (24, 0.09650571), (270, 0.09646055)
533: (735, 1.1118194), (628, 0.78555), (124, 0.6575707), (170, 0.6080712), (157, 0.6073944), (125*, 0.5884997), (928, 0.58287996), (159, 0.5666424), (924, 0.54026943), (136, 0.5274204)
535: (528, 2.1544106), (170*, 2.0360322), (276*, 1.79285), (481, 1.5135272), (490, 1.4886721), (582, 1.325149), (313, 1.2780449), (124, 1.2662873), (530, 1.2056065), (470, 1.1738992)
536: (170, 0.4275852), (606, 0.4270163), (528, 0.37363574), (633, 0.3689537), (490, 0.36814597), (735, 0.3680367), (610, 0.36091912), (270, 0.35179868), (928, 0.33455583), (313, 0.3164534)
526: (735, 0.21307929), (713, 0.18662027), (549, 0.15915549), (928, 0.15743807), (124, 0.14499232), (606, 0.13235681), (170, 0.12454), (123*, 0.120591484), (87, 0.11007634), (45, 0.109156035)
537: (223, 0.23424217), (297, 0.2079237), (639*, 0.20054395), (656, 0.19500692), (1226, 0.19302246), (276*, 0.17900996), (435*, 0.17157266), (19*, 0.16819674), (629, 0.1500949), (856, 0.14077626)
534: (313, 0.13493747), (713, 0.079695515), (270, 0.07622605), (924, 0.07173252), (521, 0.06978443), (31, 0.06924364), (87, 0.065160416), (928, 0.06123718), (582, 0.06004169), (42, 0.058986556)
541: (684, 0.18116844), (373, 0.1496989), (67, 0.14301437), (1221, 0.14164963), (470, 0.13658457), (1168, 0.1354799), (494, 0.1329452), (1446, 0.12866034), (710, 0.12717098), (728, 0.12691115)
538: (521, 0.8423345), (83, 0.5211041), (470, 0.5063937), (170, 0.4998207), (157, 0.45229438), (582, 0.44921258), (684, 0.44612822), (735*, 0.4041342), (519, 0.38688594), (226, 0.36280763)
542: (31, 0.76552343), (521, 0.6287814), (735, 0.59776473), (1074, 0.59685946), (470, 0.58571863), (67, 0.5848951), (628, 0.5786255), (226, 0.51777697), (157, 0.48021302), (159, 0.453694)
545: (236, 0.1871621), (428, 0.17574747), (946, 0.17338616), (652, 0.16698012), (940, 0.15280436), (342, 0.14778832), (722, 0.14373237), (636*, 0.14012787), (656, 0.13741253), (890*, 0.1349657)
539: (124*, 0.9145732), (458, 0.84703666), (116, 0.6959063), (606, 0.68558854), (582, 0.664414), (297, 0.66255236), (42, 0.64914143), (549, 0.6385944), (735, 0.6260091), (223, 0.61955386)
547: (300, 0.38112104), (276, 0.3387827), (91, 0.29498968), (239, 0.26633865), (125, 0.2576666), (282, 0.2570316), (203, 0.2563293), (651, 0.2502755), (418, 0.24286419), (87, 0.22638486)
543: (124, 1.3252606), (45, 1.2399306), (31, 1.2323472), (527, 1.2182024), (584, 1.1112461), (101, 1.0462663), (502, 1.0305406), (1118, 0.9986732), (702*, 0.9891962), (159, 0.93455607)
548: (342, 0.11669627), (924*, 0.11612398), (825, 0.110887244), (125, 0.10242316), (727, 0.09279671), (652, 0.090519555), (713, 0.089935236), (722, 0.08616643), (833, 0.084540546), (373, 0.08437721)
546: (391, 0.19760758), (434, 0.1885428), (83, 0.16484436), (124, 0.16190235), (652, 0.1560448), (444, 0.14929162), (541, 0.14233994), (713, 0.13858628), (998, 0.13609175), (180, 0.13279442)
522: (527, 0.72799516), (528, 0.6451914), (83, 0.6348361), (657, 0.5984519), (435, 0.59537816), (519, 0.5788123), (470, 0.53933555), (428, 0.52481264), (101, 0.47107288), (157, 0.4487319)
551: (313*, 0.109477036), (521, 0.0911804), (735*, 0.0809782), (67*, 0.07697663), (63, 0.07602709), (582*, 0.07205499), (420, 0.0692277), (435, 0.06916527), (722, 0.066091545), (223*, 0.06073129)
544: (276, 0.14417338), (282, 0.11184409), (125, 0.09534877), (713, 0.09100377), (87, 0.08806634), (651, 0.08488653), (91, 0.072692275), (239, 0.0704229), (582, 0.068903565), (928, 0.06843362)
553: (489, 1.4629418), (675, 1.155446), (521, 1.1523829), (495, 1.1458762), (601, 1.1088475), (606, 1.0896643), (650, 1.0700257), (614, 1.0653914), (610, 1.0605063), (493, 0.9629409)
552: (313, 0.31607643), (713, 0.17760596), (928, 0.16950482), (722, 0.15886682), (270, 0.15451403), (276, 0.14835125), (825, 0.1359901), (783, 0.11784749), (924, 0.11563914), (87, 0.11538599)
540: (313, 0.12119507), (628*, 0.09127824), (713, 0.07761716), (282, 0.075826794), (124, 0.06747903), (87, 0.06339288), (582, 0.06225818), (125*, 0.060994714), (924, 0.058791082), (42, 0.055623468)
554: (313, 1.6746842), (300, 1.1651129), (226, 1.1387885), (521, 1.1181561), (157, 1.1080154), (628, 1.0248151), (63, 0.9770167), (159, 0.9422164), (651, 0.9181271), (356, 0.8815955)
550: (282, 0.18085471), (270, 0.17328177), (276, 0.16041581), (342, 0.149111), (628, 0.13244827), (373, 0.12846372), (684, 0.12565297), (924*, 0.12249746), (652, 0.12232624), (1446, 0.119778626)
556: (521, 0.2095454), (124, 0.19053799), (502, 0.18607987), (136, 0.181546), (528, 0.1800527), (495, 0.16988772), (519, 0.16975515), (527, 0.15601036), (300, 0.15357648), (490, 0.15261365)
559: (313, 0.109988), (435*, 0.10605399), (657, 0.08265994), (276, 0.078145325), (482, 0.06975357), (83, 0.06893909), (582, 0.06626217), (428, 0.061191577), (470, 0.060103666), (282, 0.05940922)
560: (825, 0.57438415), (713, 0.5632663), (170, 0.5214532), (45, 0.5116973), (628, 0.46950147), (633, 0.4653484), (549, 0.43398148), (42, 0.39768773), (664, 0.38769335), (928*, 0.38663986)
561: (637, 1.5528393), (420, 1.4348956), (1135, 1.4340632), (856, 1.3443971), (647, 1.1773343), (434, 1.1749427), (76, 1.1574498), (170*, 1.147693), (297, 1.1080657), (1226, 1.1041468)
563: (684, 0.18616104), (373, 0.17983627), (83, 0.17471427), (652, 0.17102592), (710, 0.1704858), (428, 0.15540582), (470, 0.14963125), (180, 0.14091827), (391, 0.13478686), (342, 0.13196784)
566: (735, 0.07006777), (313, 0.05636965), (628, 0.054005545), (226, 0.053859446), (527, 0.051396955), (282, 0.047124576), (470, 0.046740003), (159, 0.04548448), (124, 0.044521376), (582*, 0.044477798)
557: (313, 0.7860682), (83, 0.5646902), (276, 0.47892672), (116, 0.4596583), (124, 0.45781502), (652, 0.4025951), (527, 0.38960746), (170, 0.38555017), (713, 0.37745866), (42, 0.36965635)
558: (170, 0.2792574), (735, 0.2383822), (45, 0.19628069), (313, 0.1804793), (713, 0.17484243), (549, 0.17176113), (606, 0.15530999), (702, 0.13103746), (529, 0.1274318), (928, 0.11259567)
564: (276, 0.10738896), (282, 0.090555996), (125, 0.07786481), (713, 0.06820713), (87, 0.06781454), (651, 0.06465357), (582, 0.06169434), (928, 0.061372183), (270, 0.057563704), (124, 0.057249937)
565: (42, 0.103059866), (528, 0.09424288), (521, 0.09006087), (116, 0.08749874), (527, 0.08677792), (45, 0.08166154), (519, 0.07251036), (223, 0.06744446), (956, 0.06429193), (582, 0.06303307)
573: (528*, 0.50381017), (521, 0.50018954), (136, 0.4283683), (313, 0.41795656), (519*, 0.36626473), (489, 0.32626393), (276*, 0.3142121), (434, 0.31385756), (490, 0.3116391), (170, 0.31062227)
549: (313, 0.53858024), (276, 0.33980227), (300, 0.3051208), (31, 0.29516098), (125, 0.26292434), (684, 0.22831137), (582, 0.20787613), (651, 0.20751627), (91, 0.20750411), (239, 0.20583917)
567: (519, 0.23453821), (528, 0.20523553), (435, 0.20185372), (502, 0.18177143), (675*, 0.17692263), (124*, 0.16983539), (606*, 0.16085689), (45, 0.15613197), (1121, 0.15466745), (503, 0.15068205)
569: (313, 0.117966965), (276*, 0.0950104), (628, 0.08821101), (582, 0.07559044), (825, 0.071852334), (713, 0.071766056), (282, 0.069360115), (116, 0.06518177), (45, 0.06501017), (170, 0.06304753)
562: (313, 0.1107725), (31, 0.07574146), (282, 0.059133947), (300, 0.058109503), (239, 0.056432635), (969, 0.054525785), (356, 0.05372551), (226, 0.053115863), (420, 0.052198287), (722, 0.051351007)
576: (313, 0.12784533), (300, 0.095528685), (276*, 0.09494575), (628, 0.086573854), (582, 0.07227374), (282, 0.06925633), (713, 0.057194896), (223, 0.05528725), (45, 0.054190274), (924, 0.054024212)
577: (684*, 1.7201943), (282, 1.1611016), (159, 1.0381141), (628, 1.0263313), (924, 0.9621609), (928, 0.943094), (722, 0.93446136), (157, 0.86291194), (969, 0.8297769), (420, 0.7948134)
579: (313, 0.20843557), (300, 0.1318689), (282, 0.12123328), (684, 0.11529733), (276, 0.11107365), (270, 0.10354201), (1221, 0.09255883), (91, 0.09076273), (125, 0.089529574), (651, 0.087522335)
574: (313, 0.116046734), (276, 0.06461679), (124, 0.0559519), (713, 0.052542362), (282, 0.05163484), (116, 0.049399704), (582, 0.04921862), (928, 0.043769687), (125, 0.04332962), (87, 0.041820552)
555: (313, 0.7641173), (170, 0.43983167), (124, 0.43836108), (83, 0.4357375), (713, 0.4345239), (276, 0.43030488), (300, 0.42060092), (116, 0.40011412), (180, 0.3514999), (42, 0.33970287)
572: (313, 0.1962806), (276, 0.13706005), (582, 0.10892651), (628, 0.10856611), (282, 0.08945846), (87, 0.08715435), (713, 0.08218403), (170, 0.08159254), (527, 0.08099254), (125, 0.08075005)
575: (313, 0.09791658), (628, 0.094189994), (434, 0.09354302), (825, 0.09070504), (722, 0.08825811), (633, 0.087058984), (928, 0.08437931), (136, 0.08274222), (420, 0.08171575), (608, 0.08168507)
584: (391, 0.2296801), (373, 0.22326025), (236, 0.1878829), (434, 0.17483155), (652, 0.16395256), (444, 0.15889603), (428, 0.15204696), (101, 0.15195774), (313*, 0.14879218), (940, 0.14426073)
588: (125*, 1.8536929), (747*, 1.849236), (722, 1.7887723), (180, 1.7413123), (73*, 1.6624135), (226, 1.6540849), (418, 1.6212877), (1221, 1.6166329), (763, 1.5889446), (651, 1.5739597)
587: (825, 0.34872437), (628, 0.31492665), (713, 0.30034697), (373, 0.28137913), (236, 0.2650929), (541, 0.25227928), (276, 0.24517877), (1446, 0.24333398), (924, 0.23822933), (940, 0.23624064)
568: (528, 0.08635919), (490, 0.07773408), (170, 0.07613087), (657, 0.073221885), (489, 0.07061168), (675, 0.066085525), (434, 0.06605169), (607, 0.0625395), (613, 0.06250663), (1126, 0.059582878)
586: (391, 0.15272695), (373, 0.14646661), (420, 0.14057541), (722, 0.13544564), (444, 0.12277319), (636, 0.12127461), (825, 0.11648602), (946, 0.11539903), (924, 0.1114205), (342, 0.104528666)
585: (170*, 0.13148956), (956, 0.1185298), (42, 0.1108088), (458, 0.0957743), (223, 0.0942337), (124, 0.08925952), (656, 0.08538256), (1008, 0.08532935), (297, 0.08285018), (527, 0.08262584)
582: (628, 0.22913289), (956, 0.22553281), (825, 0.21023846), (42, 0.20890394), (722, 0.20859383), (45, 0.2030963), (924, 0.20058979), (223, 0.18270142), (270, 0.18199427), (1226, 0.17521769)
591: (458, 0.25895652), (582, 0.18412554), (297, 0.18173827), (223, 0.1763433), (170, 0.17179851), (1101, 0.17036797), (1226, 0.16259184), (647, 0.15662809), (503, 0.15436304), (639, 0.15289885)
581: (313, 0.20984162), (170, 0.19789061), (116, 0.18105578), (124, 0.17231138), (45, 0.15141732), (180, 0.14894873), (236, 0.1459699), (83, 0.14594288), (42, 0.14142533), (956, 0.121868186)
592: (45, 1.154634), (956, 1.0915643), (1643, 0.90959615), (582, 0.82001734), (713, 0.8083212), (19, 0.79796594), (708, 0.77087706), (664, 0.7704012), (639, 0.7670047), (1639, 0.755185)
580: (628, 0.092025444), (713, 0.07482465), (276, 0.07033504), (313, 0.067561485), (270, 0.066342235), (928, 0.05944498), (924, 0.058447726), (42, 0.056754008), (282*, 0.055822052), (633, 0.055344902)
590: (170, 0.6834127), (45, 0.6301066), (582, 0.38338554), (956, 0.37815663), (469, 0.36831814), (297, 0.3454233), (223, 0.34230155), (313, 0.33574742), (236, 0.32933855), (527, 0.32886526)
593: (684, 0.52967334), (31, 0.52804494), (549, 0.50277174), (313*, 0.4798417), (928, 0.4470253), (713, 0.41069973), (123, 0.36947715), (584*, 0.35929832), (159*, 0.35049668), (969, 0.33050212)
583: (521, 0.70365155), (313, 0.64727455), (528, 0.504964), (527, 0.46885213), (300, 0.46118343), (42, 0.45930701), (657, 0.35481614), (170, 0.3344716), (495, 0.33187494), (116, 0.32799155)
596: (300*, 0.15883984), (713, 0.1297523), (282, 0.11995501), (125, 0.11365645), (124, 0.107912816), (928, 0.10576413), (87, 0.09895536), (628, 0.094544396), (825, 0.092052214), (651, 0.08659187)
570: (313, 0.07318446), (276, 0.06490644), (42, 0.064201534), (825, 0.05812358), (628, 0.05308415), (713, 0.051428955), (282, 0.05070168), (521, 0.04823754), (300, 0.04444186), (270, 0.042243935)
599: (313, 0.41921118), (713, 0.23120964), (722, 0.18435492), (270, 0.18064052), (825, 0.17122656), (300, 0.16552357), (125, 0.15984094), (87, 0.1463994), (42, 0.14411907), (966, 0.13661106)
589: (300*, 0.0866796), (276, 0.08509353), (282, 0.06841841), (125, 0.059427388), (713, 0.055469517), (87, 0.051547166), (651, 0.04923092), (928, 0.046289276), (582, 0.044987712), (91, 0.04396218)
594: (313, 0.19284555), (124, 0.17729132), (300, 0.13763134), (45, 0.13652799), (116, 0.13121387), (582, 0.13057819), (170, 0.118779704), (956, 0.117386855), (223, 0.11354149), (825, 0.1052521)
597: (313, 0.13198529), (42, 0.102814876), (276, 0.101548545), (270, 0.082783625), (282, 0.07697954), (628, 0.07418134), (928, 0.071779676), (300*, 0.070237264), (521, 0.061571296), (125, 0.060709786)
578: (276, 0.5916896), (435, 0.48223448), (282, 0.44976312), (125, 0.4219822), (651, 0.42059642), (87, 0.3784025), (239, 0.37730682), (91, 0.37547848), (418, 0.35827628), (582, 0.35214952)
601: (313, 0.2768784), (722, 0.16385277), (637, 0.16159067), (735, 0.16089606), (31, 0.1481818), (420, 0.14359127), (549, 0.13932693), (713, 0.12998115), (123*, 0.12986606), (159, 0.12651914)
602: (628, 0.27359074), (313, 0.24706736), (270, 0.2458871), (825, 0.22822557), (276, 0.22176602), (282, 0.21344973), (342, 0.20727992), (924, 0.18803391), (300*, 0.18586871), (713, 0.18281518)
600: (67, 0.25589725), (710, 0.21373342), (722, 0.20784722), (101, 0.20262758), (41, 0.19710174), (946, 0.19531412), (636, 0.19264433), (342, 0.18896037), (428, 0.18887746), (652, 0.1809254)
605: (628, 0.5141055), (42, 0.49361885), (313, 0.47870085), (825, 0.4496371), (31, 0.44392762), (226, 0.39344665), (170, 0.34174365), (713, 0.3211819), (481, 0.316985), (283, 0.30363804)
603: (313*, 0.67046314), (83, 0.34832585), (300, 0.3212638), (276, 0.31013647), (527, 0.3042043), (282, 0.28365594), (435, 0.25481346), (316, 0.23713253), (651, 0.23623236), (239, 0.23407939)
595: (42, 0.22377914), (236, 0.22267243), (45, 0.2125053), (541, 0.20245884), (628, 0.19952703), (116, 0.19022857), (458, 0.1860581), (1008, 0.17638648), (270, 0.17148422), (342, 0.17103398)
606: (300, 2.9018004), (276, 2.618874), (124*, 2.0578895), (226, 1.9723899), (969*, 1.9641998), (316, 1.9368873), (582, 1.8160757), (73, 1.5401757), (159, 1.4865713), (628*, 1.459415)
608: (170, 0.9385939), (45, 0.89206415), (1074, 0.6499842), (967, 0.6433675), (610, 0.636352), (936, 0.6213035), (722, 0.6033845), (928, 0.5813596), (503, 0.55783993), (458, 0.55622655)
607: (170, 0.5646521), (124, 0.4281426), (956, 0.3406906), (735, 0.30485758), (549, 0.2968677), (606, 0.28592885), (664, 0.28420624), (537, 0.26495942), (458, 0.2639504), (856, 0.23778458)
610: (300, 0.5685999), (713, 0.5295761), (91, 0.48234436), (969, 0.44048256), (31, 0.43931523), (170, 0.43501306), (87, 0.43477732), (928, 0.43452004), (651, 0.4291464), (124, 0.40986666)
611: (276, 0.08981698), (713, 0.06675701), (282, 0.06578392), (124, 0.0635666), (125, 0.0590224), (236, 0.057802573), (87, 0.05426375), (270, 0.053946253), (928, 0.05192345), (651, 0.051306102)
617: (434, 0.94206125), (633, 0.7597322), (664, 0.6920413), (639, 0.6718647), (608, 0.65045804), (615*, 0.6456925), (607*, 0.6264564), (637*, 0.62047064), (481, 0.60649705), (502, 0.58760494)
